Main Activity Sector Name,Country,Year,ETS information,Emissions Unit,ETS Information
20-99 All stationary installations,Portugal,2014,2. Verified emissions,t CO2-eq,24 196 794.000
20-99 All stationary installations,Portugal,2013,2. Verified emissions,t CO2-eq,24 660 693.000
20-99 All stationary installations,Portugal,2012,2. Verified emissions,t CO2-eq,25 254 395.000
20-99 All stationary installations,Portugal,2011,2. Verified emissions,t CO2-eq,25 010 518.000
20-99 All stationary installations,Portugal,2010,2. Verified emissions,t CO2-eq,24 167 190.000
20-99 All stationary installations,Portugal,2009,2. Verified emissions,t CO2-eq,28 261 960.000
20-99 All stationary installations,Portugal,2008,2. Verified emissions,t CO2-eq,29 911 640.000
20-99 All stationary installations,Portugal,2007,2. Verified emissions,t CO2-eq,31 197 278.000
20-99 All stationary installations,Portugal,2006,2. Verified emissions,t CO2-eq,33 061 969.000
20-99 All stationary installations,Portugal,2005,2. Verified emissions,t CO2-eq,36 425 933.000
20-99 All stationary installations,Romania,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,28 467 980.000
20-99 All stationary installations,Romania,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,217 481 343.000
20-99 All stationary installations,Romania,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,370 711 419.000
20-99 All stationary installations,Romania,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,74 343 205.000
20-99 All stationary installations,Romania,2022,1.1 Freely allocated allowances,t CO2-eq,14 144 655.000
20-99 All stationary installations,Romania,2021,1.1 Freely allocated allowances,t CO2-eq,14 323 325.000
20-99 All stationary installations,Romania,2020,1.1 Freely allocated allowances,t CO2-eq,18 687 128.000
20-99 All stationary installations,Romania,2019,1.1 Freely allocated allowances,t CO2-eq,20 989 087.000
20-99 All stationary installations,Romania,2018,1.1 Freely allocated allowances,t CO2-eq,21 024 344.000
20-99 All stationary installations,Romania,2017,1.1 Freely allocated allowances,t CO2-eq,27 227 820.000
20-99 All stationary installations,Romania,2016,1.1 Freely allocated allowances,t CO2-eq,29 487 027.000
20-99 All stationary installations,Romania,2015,1.1 Freely allocated allowances,t CO2-eq,29 677 224.000
20-99 All stationary installations,Romania,2014,1.1 Freely allocated allowances,t CO2-eq,30 351 749.000
20-99 All stationary installations,Romania,2013,1.1 Freely allocated allowances,t CO2-eq,40 036 964.000
20-99 All stationary installations,Romania,2012,1.1 Freely allocated allowances,t CO2-eq,75 188 464.000
20-99 All stationary installations,Romania,2011,1.1 Freely allocated allowances,t CO2-eq,74 812 356.000
20-99 All stationary installations,Romania,2010,1.1 Freely allocated allowances,t CO2-eq,74 989 413.000
20-99 All stationary installations,Romania,2009,1.1 Freely allocated allowances,t CO2-eq,73 932 376.000
20-99 All stationary installations,Romania,2008,1.1 Freely allocated allowances,t CO2-eq,71 788 810.000
20-99 All stationary installations,Romania,2007,1.1 Freely allocated allowances,t CO2-eq,74 343 205.000
20-99 All stationary installations,Romania,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,32 302 679.000
20-99 All stationary installations,Romania,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,316 631 843.000
20-99 All stationary installations,Romania,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,259 318 961.000
20-99 All stationary installations,Romania,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,69 611 799.000
20-99 All stationary installations,Romania,2021,2. Verified emissions,t CO2-eq,32 302 679.000
20-99 All stationary installations,Romania,2020,2. Verified emissions,t CO2-eq,32 665 999.000
20-99 All stationary installations,Romania,2019,2. Verified emissions,t CO2-eq,36 545 538.000
20-99 All stationary installations,Romania,2018,2. Verified emissions,t CO2-eq,39 638 158.000
20-99 All stationary installations,Romania,2017,2. Verified emissions,t CO2-eq,40 617 496.000
20-99 All stationary installations,Romania,2016,2. Verified emissions,t CO2-eq,39 778 381.000
20-99 All stationary installations,Romania,2015,2. Verified emissions,t CO2-eq,42 396 344.000
20-99 All stationary installations,Romania,2014,2. Verified emissions,t CO2-eq,42 575 226.000
20-99 All stationary installations,Romania,2013,2. Verified emissions,t CO2-eq,42 414 701.000
20-99 All stationary installations,Romania,2012,2. Verified emissions,t CO2-eq,47 857 377.000
20-99 All stationary installations,Romania,2011,2. Verified emissions,t CO2-eq,51 238 935.000
20-99 All stationary installations,Romania,2010,2. Verified emissions,t CO2-eq,47 344 119.000
20-99 All stationary installations,Romania,2009,2. Verified emissions,t CO2-eq,49 061 704.000
20-99 All stationary installations,Romania,2008,2. Verified emissions,t CO2-eq,63 816 826.000
20-99 All stationary installations,Romania,2007,2. Verified emissions,t CO2-eq,69 611 799.000
20-99 All stationary installations,Slovakia,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,24 545 284.000
20-99 All stationary installations,Slovakia,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,115 902 245.000
20-99 All stationary installations,Slovakia,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,162 712 220.000
20-99 All stationary installations,Slovakia,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,91 444 383.000
20-99 All stationary installations,Slovakia,2022,1.1 Freely allocated allowances,t CO2-eq,12 988 612.000
20-99 All stationary installations,Slovakia,2021,1.1 Freely allocated allowances,t CO2-eq,11 556 672.000
20-99 All stationary installations,Slovakia,2020,1.1 Freely allocated allowances,t CO2-eq,13 048 220.000
20-99 All stationary installations,Slovakia,2019,1.1 Freely allocated allowances,t CO2-eq,13 414 163.000
20-99 All stationary installations,Slovakia,2018,1.1 Freely allocated allowances,t CO2-eq,13 746 320.000
20-99 All stationary installations,Slovakia,2017,1.1 Freely allocated allowances,t CO2-eq,13 849 714.000
20-99 All stationary installations,Slovakia,2016,1.1 Freely allocated allowances,t CO2-eq,14 526 743.000
20-99 All stationary installations,Slovakia,2015,1.1 Freely allocated allowances,t CO2-eq,15 029 434.000
20-99 All stationary installations,Slovakia,2014,1.1 Freely allocated allowances,t CO2-eq,15 821 315.000
20-99 All stationary installations,Slovakia,2013,1.1 Freely allocated allowances,t CO2-eq,16 466 336.000
20-99 All stationary installations,Slovakia,2012,1.1 Freely allocated allowances,t CO2-eq,33 432 258.000
20-99 All stationary installations,Slovakia,2011,1.1 Freely allocated allowances,t CO2-eq,32 617 164.000
20-99 All stationary installations,Slovakia,2010,1.1 Freely allocated allowances,t CO2-eq,32 356 123.000
20-99 All stationary installations,Slovakia,2009,1.1 Freely allocated allowances,t CO2-eq,32 140 581.000
20-99 All stationary installations,Slovakia,2008,1.1 Freely allocated allowances,t CO2-eq,32 166 094.000
20-99 All stationary installations,Slovakia,2007,1.1 Freely allocated allowances,t CO2-eq,30 486 829.000
20-99 All stationary installations,Slovakia,2006,1.1 Freely allocated allowances,t CO2-eq,30 486 877.000
20-99 All stationary installations,Slovakia,2005,1.1 Freely allocated allowances,t CO2-eq,30 470 677.000
20-99 All stationary installations,Slovakia,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,20 898 870.000
20-99 All stationary installations,Slovakia,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,167 525 615.000
20-99 All stationary installations,Slovakia,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,111 790 668.000
20-99 All stationary installations,Slovakia,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,75 291 846.000
20-99 All stationary installations,Slovakia,2021,2. Verified emissions,t CO2-eq,20 898 870.000
20-99 All stationary installations,Slovakia,2020,2. Verified emissions,t CO2-eq,18 169 997.000
20-99 All stationary installations,Slovakia,2019,2. Verified emissions,t CO2-eq,19 903 840.000
20-99 All stationary installations,Slovakia,2018,2. Verified emissions,t CO2-eq,22 193 396.000
20-99 All stationary installations,Slovakia,2017,2. Verified emissions,t CO2-eq,22 063 225.000
20-99 All stationary installations,Slovakia,2016,2. Verified emissions,t CO2-eq,21 264 045.000
20-99 All stationary installations,Slovakia,2015,2. Verified emissions,t CO2-eq,21 181 216.000
20-99 All stationary installations,Slovakia,2014,2. Verified emissions,t CO2-eq,20 918 069.000
20-99 All stationary installations,Slovakia,2013,2. Verified emissions,t CO2-eq,21 831 827.000
20-99 All stationary installations,Slovakia,2012,2. Verified emissions,t CO2-eq,20 937 594.000
20-99 All stationary installations,Slovakia,2011,2. Verified emissions,t CO2-eq,22 222 534.000
20-99 All stationary installations,Slovakia,2010,2. Verified emissions,t CO2-eq,21 698 625.000
20-99 All stationary installations,Slovakia,2009,2. Verified emissions,t CO2-eq,21 595 209.000
20-99 All stationary installations,Slovakia,2008,2. Verified emissions,t CO2-eq,25 336 706.000
20-99 All stationary installations,Slovakia,2007,2. Verified emissions,t CO2-eq,24 516 834.000
20-99 All stationary installations,Slovakia,2006,2. Verified emissions,t CO2-eq,25 543 243.000
20-99 All stationary installations,Slovakia,2005,2. Verified emissions,t CO2-eq,25 231 769.000
20-99 All stationary installations,Slovenia,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,2 901 986.000
20-99 All stationary installations,Slovenia,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,15 509 870.000
20-99 All stationary installations,Slovenia,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,41 107 794.000
20-99 All stationary installations,Slovenia,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,26 075 969.000
20-99 All stationary installations,Slovenia,2022,1.1 Freely allocated allowances,t CO2-eq,1 448 073.000
20-99 All stationary installations,Slovenia,2021,1.1 Freely allocated allowances,t CO2-eq,1 453 913.000
20-99 All stationary installations,Slovenia,2020,1.1 Freely allocated allowances,t CO2-eq,1 611 625.000
20-99 All stationary installations,Slovenia,2019,1.1 Freely allocated allowances,t CO2-eq,1 677 584.000
20-99 All stationary installations,Slovenia,2018,1.1 Freely allocated allowances,t CO2-eq,1 737 666.000
20-99 All stationary installations,Slovenia,2017,1.1 Freely allocated allowances,t CO2-eq,1 800 500.000
20-99 All stationary installations,Slovenia,2016,1.1 Freely allocated allowances,t CO2-eq,1 893 876.000
20-99 All stationary installations,Slovenia,2015,1.1 Freely allocated allowances,t CO2-eq,2 136 638.000
20-99 All stationary installations,Slovenia,2014,1.1 Freely allocated allowances,t CO2-eq,2 367 424.000
20-99 All stationary installations,Slovenia,2013,1.1 Freely allocated allowances,t CO2-eq,2 284 557.000
20-99 All stationary installations,Slovenia,2012,1.1 Freely allocated allowances,t CO2-eq,8 226 207.000
20-99 All stationary installations,Slovenia,2011,1.1 Freely allocated allowances,t CO2-eq,8 224 716.000
20-99 All stationary installations,Slovenia,2010,1.1 Freely allocated allowances,t CO2-eq,8 226 460.000
20-99 All stationary installations,Slovenia,2009,1.1 Freely allocated allowances,t CO2-eq,8 216 051.000
20-99 All stationary installations,Slovenia,2008,1.1 Freely allocated allowances,t CO2-eq,8 214 360.000
20-99 All stationary installations,Slovenia,2007,1.1 Freely allocated allowances,t CO2-eq,8 245 914.000
20-99 All stationary installations,Slovenia,2006,1.1 Freely allocated allowances,t CO2-eq,8 691 991.000
20-99 All stationary installations,Slovenia,2005,1.1 Freely allocated allowances,t CO2-eq,9 138 064.000
20-99 All stationary installations,Slovenia,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,5 681 500.000
20-99 All stationary installations,Slovenia,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,51 504 650.000
20-99 All stationary installations,Slovenia,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,40 662 135.000
20-99 All stationary installations,Slovenia,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,26 611 366.000
20-99 All stationary installations,Slovenia,2021,2. Verified emissions,t CO2-eq,5 681 500.000
20-99 All stationary installations,Slovenia,2020,2. Verified emissions,t CO2-eq,6 095 593.000
20-99 All stationary installations,Slovenia,2019,2. Verified emissions,t CO2-eq,6 253 595.000
20-99 All stationary installations,Slovenia,2018,2. Verified emissions,t CO2-eq,6 491 912.000
20-99 All stationary installations,Slovenia,2017,2. Verified emissions,t CO2-eq,6 570 026.000
20-99 All stationary installations,Slovenia,2016,2. Verified emissions,t CO2-eq,6 478 662.000
20-99 All stationary installations,Slovenia,2015,2. Verified emissions,t CO2-eq,6 109 590.000
20-99 All stationary installations,Slovenia,2014,2. Verified emissions,t CO2-eq,6 115 287.000
20-99 All stationary installations,Slovenia,2013,2. Verified emissions,t CO2-eq,7 389 985.000
20-99 All stationary installations,Slovenia,2012,2. Verified emissions,t CO2-eq,7 610 592.000
20-99 All stationary installations,Slovenia,2011,2. Verified emissions,t CO2-eq,7 994 552.000
20-99 All stationary installations,Slovenia,2010,2. Verified emissions,t CO2-eq,8 129 863.000
20-99 All stationary installations,Slovenia,2009,2. Verified emissions,t CO2-eq,8 067 023.000
20-99 All stationary installations,Slovenia,2008,2. Verified emissions,t CO2-eq,8 860 105.000
20-99 All stationary installations,Slovenia,2007,2. Verified emissions,t CO2-eq,9 048 634.000
20-99 All stationary installations,Slovenia,2006,2. Verified emissions,t CO2-eq,8 842 182.000
20-99 All stationary installations,Slovenia,2005,2. Verified emissions,t CO2-eq,8 720 550.000
20-99 All stationary installations,Spain,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,92 038 832.000
20-99 All stationary installations,Spain,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,479 729 253.000
20-99 All stationary installations,Spain,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,761 166 241.000
20-99 All stationary installations,Spain,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,498 109 995.000
20-99 All stationary installations,Spain,2022,1.1 Freely allocated allowances,t CO2-eq,46 004 086.000
20-99 All stationary installations,Spain,2021,1.1 Freely allocated allowances,t CO2-eq,46 034 746.000
20-99 All stationary installations,Spain,2020,1.1 Freely allocated allowances,t CO2-eq,57 172 413.000
20-99 All stationary installations,Spain,2019,1.1 Freely allocated allowances,t CO2-eq,57 857 775.000
20-99 All stationary installations,Spain,2018,1.1 Freely allocated allowances,t CO2-eq,57 263 358.000
20-99 All stationary installations,Spain,2017,1.1 Freely allocated allowances,t CO2-eq,58 692 457.000
20-99 All stationary installations,Spain,2016,1.1 Freely allocated allowances,t CO2-eq,59 892 584.000
20-99 All stationary installations,Spain,2015,1.1 Freely allocated allowances,t CO2-eq,60 369 500.000
20-99 All stationary installations,Spain,2014,1.1 Freely allocated allowances,t CO2-eq,61 216 818.000
20-99 All stationary installations,Spain,2013,1.1 Freely allocated allowances,t CO2-eq,67 264 348.000
20-99 All stationary installations,Spain,2012,1.1 Freely allocated allowances,t CO2-eq,154 104 531.000
20-99 All stationary installations,Spain,2011,1.1 Freely allocated allowances,t CO2-eq,151 447 620.000
20-99 All stationary installations,Spain,2010,1.1 Freely allocated allowances,t CO2-eq,150 958 920.000
20-99 All stationary installations,Spain,2009,1.1 Freely allocated allowances,t CO2-eq,150 760 860.000
20-99 All stationary installations,Spain,2008,1.1 Freely allocated allowances,t CO2-eq,153 894 310.000
20-99 All stationary installations,Spain,2007,1.1 Freely allocated allowances,t CO2-eq,159 739 872.000
20-99 All stationary installations,Spain,2006,1.1 Freely allocated allowances,t CO2-eq,166 209 335.000
20-99 All stationary installations,Spain,2005,1.1 Freely allocated allowances,t CO2-eq,172 160 788.000
20-99 All stationary installations,Spain,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,91 678 146.000
20-99 All stationary installations,Spain,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,970 738 522.000
20-99 All stationary installations,Spain,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,690 209 161.000
20-99 All stationary installations,Spain,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,549 925 554.000
20-99 All stationary installations,Spain,2021,2. Verified emissions,t CO2-eq,91 678 146.000
20-99 All stationary installations,Spain,2020,2. Verified emissions,t CO2-eq,89 038 684.000
20-99 All stationary installations,Spain,2019,2. Verified emissions,t CO2-eq,109 522 705.000
20-99 All stationary installations,Spain,2018,2. Verified emissions,t CO2-eq,127 373 884.000
20-99 All stationary installations,Spain,2017,2. Verified emissions,t CO2-eq,136 316 842.000
20-99 All stationary installations,Spain,2016,2. Verified emissions,t CO2-eq,123 556 983.000
20-99 All stationary installations,Spain,2015,2. Verified emissions,t CO2-eq,137 270 031.000
20-99 All stationary installations,Spain,2014,2. Verified emissions,t CO2-eq,124 851 227.000
20-99 All stationary installations,Spain,2013,2. Verified emissions,t CO2-eq,122 808 166.000
20-99 All stationary installations,Spain,2012,2. Verified emissions,t CO2-eq,135 639 644.000
20-99 All stationary installations,Spain,2011,2. Verified emissions,t CO2-eq,132 687 966.000
20-99 All stationary installations,Spain,2010,2. Verified emissions,t CO2-eq,121 483 473.000
20-99 All stationary installations,Spain,2009,2. Verified emissions,t CO2-eq,136 935 766.000
20-99 All stationary installations,Spain,2008,2. Verified emissions,t CO2-eq,163 462 312.000
20-99 All stationary installations,Spain,2007,2. Verified emissions,t CO2-eq,186 573 449.000
20-99 All stationary installations,Spain,2006,2. Verified emissions,t CO2-eq,179 724 889.000
20-99 All stationary installations,Spain,2005,2. Verified emissions,t CO2-eq,183 627 216.000
20-99 All stationary installations,Sweden,Total 4th trading period (21-30),1.1 Freely allocated allowances,t CO2-eq,33 587 020.000
20-99 All stationary installations,Sweden,Total 3rd trading period (13-20),1.1 Freely allocated allowances,t CO2-eq,191 357 582.000
20-99 All stationary installations,Sweden,Total 2nd trading period (08-12),1.1 Freely allocated allowances,t CO2-eq,110 576 724.000
20-99 All stationary installations,Sweden,Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,67 619 251.000
20-99 All stationary installations,Sweden,2022,1.1 Freely allocated allowances,t CO2-eq,16 758 258.000
20-99 All stationary installations,Sweden,2021,1.1 Freely allocated allowances,t CO2-eq,16 828 762.000
20-99 All stationary installations,Sweden,2020,1.1 Freely allocated allowances,t CO2-eq,19 189 269.000
20-99 All stationary installations,Sweden,2019,1.1 Freely allocated allowances,t CO2-eq,20 711 593.000
20-99 All stationary installations,Sweden,2018,1.1 Freely allocated allowances,t CO2-eq,21 783 685.000
20-99 All stationary installations,Sweden,2017,1.1 Freely allocated allowances,t CO2-eq,23 159 316.000
20-99 All stationary installations,Sweden,2016,1.1 Freely allocated allowances,t CO2-eq,24 439 650.000
20-99 All stationary installations,Sweden,2015,1.1 Freely allocated allowances,t CO2-eq,25 590 780.000
20-99 All stationary installations,Sweden,2014,1.1 Freely allocated allowances,t CO2-eq,27 401 839.000
20-99 All stationary installations,Sweden,2013,1.1 Freely allocated allowances,t CO2-eq,29 081 450.000
20-99 All stationary installations,Sweden,2012,1.1 Freely allocated allowances,t CO2-eq,22 573 139.000
20-99 All stationary installations,Sweden,2011,1.1 Freely allocated allowances,t CO2-eq,22 595 814.000
20-99 All stationary installations,Sweden,2010,1.1 Freely allocated allowances,t CO2-eq,23 543 513.000
20-99 All stationary installations,Sweden,2009,1.1 Freely allocated allowances,t CO2-eq,21 089 586.000
20-99 All stationary installations,Sweden,2008,1.1 Freely allocated allowances,t CO2-eq,20 774 672.000
20-99 All stationary installations,Sweden,2007,1.1 Freely allocated allowances,t CO2-eq,22 846 480.000
20-99 All stationary installations,Sweden,2006,1.1 Freely allocated allowances,t CO2-eq,22 483 602.000
20-99 All stationary installations,Sweden,2005,1.1 Freely allocated allowances,t CO2-eq,22 289 169.000
20-99 All stationary installations,Sweden,Total 4th trading period (21-30),2. Verified emissions,t CO2-eq,18 476 247.000
20-99 All stationary installations,Sweden,Total 3rd trading period (13-20),2. Verified emissions,t CO2-eq,153 953 333.000
20-99 All stationary installations,Sweden,Total 2nd trading period (08-12),2. Verified emissions,t CO2-eq,98 259 486.000
20-99 All stationary installations,Sweden,Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,58 424 910.000
20-99 All stationary installations,Sweden,2021,2. Verified emissions,t CO2-eq,18 476 247.000
20-99 All stationary installations,Sweden,2020,2. Verified emissions,t CO2-eq,16 705 579.000
20-99 All stationary installations,Sweden,2019,2. Verified emissions,t CO2-eq,18 895 094.000
20-99 All stationary installations,Sweden,2018,2. Verified emissions,t CO2-eq,19 999 943.000
20-99 All stationary installations,Sweden,2017,2. Verified emissions,t CO2-eq,19 761 991.000
20-99 All stationary installations,Sweden,2016,2. Verified emissions,t CO2-eq,19 884 726.000
20-99 All stationary installations,Sweden,2015,2. Verified emissions,t CO2-eq,19 236 229.000
20-99 All stationary installations,Sweden,2014,2. Verified emissions,t CO2-eq,19 326 501.000
20-99 All stationary installations,Sweden,2013,2. Verified emissions,t CO2-eq,20 143 270.000
20-99 All stationary installations,Sweden,2012,2. Verified emissions,t CO2-eq,18 172 023.000
20-99 All stationary installations,Sweden,2011,2. Verified emissions,t CO2-eq,19 853 885.000
20-99 All stationary installations,Sweden,2010,2. Verified emissions,t CO2-eq,22 661 193.000
20-99 All stationary installations,Sweden,2009,2. Verified emissions,t CO2-eq,17 491 867.000
20-99 All stationary installations,Sweden,2008,2. Verified emissions,t CO2-eq,20 080 518.000
20-99 All stationary installations,Sweden,2007,2. Verified emissions,t CO2-eq,19 040 731.000
20-99 All stationary installations,Sweden,2006,2. Verified emissions,t CO2-eq,20 002 497.000
20-99 All stationary installations,Sweden,2005,2. Verified emissions,t CO2-eq,19 381 682.000
20-99 All stationary installations,United Kingdom (excl. NI),Total 1st trading period (05-07),1.1 Freely allocated allowances,t CO2-eq,613 018 112.000
20-99 All stationary installations,United Kingdom (excl. NI),2020,1.1 Freely allocated allowances,t CO2-eq,48 058 253.000
20-99 All stationary installations,United Kingdom (excl. NI),2019,1.1 Freely allocated allowances,t CO2-eq,49 622 985.000
20-99 All stationary installations,United Kingdom (excl. NI),2018,1.1 Freely allocated allowances,t CO2-eq,51 357 132.000
20-99 All stationary installations,United Kingdom (excl. NI),2017,1.1 Freely allocated allowances,t CO2-eq,52 875 635.000
20-99 All stationary installations,United Kingdom (excl. NI),2016,1.1 Freely allocated allowances,t CO2-eq,54 920 547.000
20-99 All stationary installations,United Kingdom (excl. NI),2015,1.1 Freely allocated allowances,t CO2-eq,61 063 662.000
20-99 All stationary installations,United Kingdom (excl. NI),2014,1.1 Freely allocated allowances,t CO2-eq,65 237 357.000
20-99 All stationary installations,United Kingdom (excl. NI),2013,1.1 Freely allocated allowances,t CO2-eq,66 688 817.000
20-99 All stationary installations,United Kingdom (excl. NI),2012,1.1 Freely allocated allowances,t CO2-eq,224 090 307.000
20-99 All stationary installations,United Kingdom (excl. NI),2011,1.1 Freely allocated allowances,t CO2-eq,218 681 937.000
20-99 All stationary installations,United Kingdom (excl. NI),2010,1.1 Freely allocated allowances,t CO2-eq,215 863 510.000
20-99 All stationary installations,United Kingdom (excl. NI),2009,1.1 Freely allocated allowances,t CO2-eq,210 658 667.000
20-99 All stationary installations,United Kingdom (excl. NI),2008,1.1 Freely allocated allowances,t CO2-eq,209 440 116.000
20-99 All stationary installations,United Kingdom (excl. NI),2007,1.1 Freely allocated allowances,t CO2-eq,210 897 071.000
20-99 All stationary installations,United Kingdom (excl. NI),2006,1.1 Freely allocated allowances,t CO2-eq,201 027 181.000
20-99 All stationary installations,United Kingdom (excl. NI),2005,1.1 Freely allocated allowances,t CO2-eq,201 093 860.000
20-99 All stationary installations,United Kingdom (excl. NI),Total 1st trading period (05-07),2. Verified emissions,t CO2-eq,734 457 846.000
20-99 All stationary installations,United Kingdom (excl. NI),2020,2. Verified emissions,t CO2-eq,102 575 278.000
20-99 All stationary installations,United Kingdom (excl. NI),2019,2. Verified emissions,t CO2-eq,115 856 805.000
20-99 All stationary installations,United Kingdom (excl. NI),2018,2. Verified emissions,t CO2-eq,125 998 614.000
20-99 All stationary installations,United Kingdom (excl. NI),2017,2. Verified emissions,t CO2-eq,133 625 070.000
20-99 All stationary installations,United Kingdom (excl. NI),2016,2. Verified emissions,t CO2-eq,143 328 206.000
20-99 All stationary installations,United Kingdom (excl. NI),2015,2. Verified emissions,t CO2-eq,172 184 309.000
20-99 All stationary installations,United Kingdom (excl. NI),2014,2. Verified emissions,t CO2-eq,194 141 422.000
20-99 All stationary installations,United Kingdom (excl. NI),2013,2. Verified emissions,t CO2-eq,221 146 011.000
20-99 All stationary installations,United Kingdom (excl. NI),2012,2. Verified emissions,t CO2-eq,227 256 696.000
20-99 All stationary installations,United Kingdom (excl. NI),2011,2. Verified emissions,t CO2-eq,217 117 679.000
20-99 All stationary installations,United Kingdom (excl. NI),2010,2. Verified emissions,t CO2-eq,233 358 921.000
20-99 All stationary installations,United Kingdom (excl. NI),2009,2. Verified emissions,t CO2-eq,228 241 593.000
20-99 All stationary installations,United Kingdom (excl. NI),2008,2. Verified emissions,t CO2-eq,260 224 618.000
20-99 All stationary installations,United Kingdom (excl. NI),2007,2. Verified emissions,t CO2-eq,251 884 577.000
20-99 All stationary installations,United Kingdom (excl. NI),2006,2. Verified emissions,t CO2-eq,245 414 741.000
20-99 All stationary installations,United Kingdom (excl. NI),2005,2. Verified emissions,t CO2-eq,237 158 528.000
