Main Activity Sector Name,Country,Year,ETS information,Emissions Unit,ETS Information
20-99 All stationary installations,Italy,2014,2. Verified emissions,t CO2-eq,152 581 871.000
20-99 All stationary installations,Italy,2013,2. Verified emissions,t CO2-eq,164 503 972.000
20-99 All stationary installations,Italy,2012,2. Verified emissions,t CO2-eq,179 069 626.000
20-99 All stationary installations,Italy,2011,2. Verified emissions,t CO2-eq,189 958 180.000
20-99 All stationary installations,Italy,2010,2. Verified emissions,t CO2-eq,191 489 539.000
20-99 All stationary installations,Italy,2009,2. Verified emissions,t CO2-eq,184 881 602.000
20-99 All stationary installations,Italy,2008,2. Verified emissions,t CO2-eq,220 676 325.000
20-99 All stationary installations,Italy,2007,2. Verified emissions,t CO2-eq,226 405 990.000
20-99 All stationary installations,Italy,2006,2. Verified emissions,t CO2-eq,227 439 469.000
20-99 All stationary installations,Italy,2005,2. Verified emissions,t CO2-eq,225 989 455.000
20-99 All stationary installations,Latvia,2021,1.1 Freely allocated allowances,t CO2-eq,1 128 179.000
20-99 All stationary installations,Latvia,2020,1.1 Freely allocated allowances,t CO2-eq,1 301 288.000
20-99 All stationary installations,Latvia,2019,1.1 Freely allocated allowances,t CO2-eq,1 476 875.000
20-99 All stationary installations,Latvia,2018,1.1 Freely allocated allowances,t CO2-eq,1 599 997.000
20-99 All stationary installations,Latvia,2017,1.1 Freely allocated allowances,t CO2-eq,1 752 520.000
20-99 All stationary installations,Latvia,2016,1.1 Freely allocated allowances,t CO2-eq,1 889 937.000
20-99 All stationary installations,Latvia,2015,1.1 Freely allocated allowances,t CO2-eq,2 078 189.000
20-99 All stationary installations,Latvia,2014,1.1 Freely allocated allowances,t CO2-eq,2 419 954.000
20-99 All stationary installations,Latvia,2013,1.1 Freely allocated allowances,t CO2-eq,2 674 695.000
20-99 All stationary installations,Latvia,2012,1.1 Freely allocated allowances,t CO2-eq,4 991 646.000
20-99 All stationary installations,Latvia,2011,1.1 Freely allocated allowances,t CO2-eq,4 621 615.000
20-99 All stationary installations,Latvia,2010,1.1 Freely allocated allowances,t CO2-eq,4 761 691.000
20-99 All stationary installations,Latvia,2009,1.1 Freely allocated allowances,t CO2-eq,4 859 121.000
20-99 All stationary installations,Latvia,2008,1.1 Freely allocated allowances,t CO2-eq,3 727 535.000
20-99 All stationary installations,Latvia,2007,1.1 Freely allocated allowances,t CO2-eq,4 035 018.000
20-99 All stationary installations,Latvia,2006,1.1 Freely allocated allowances,t CO2-eq,4 058 197.000
20-99 All stationary installations,Latvia,2005,1.1 Freely allocated allowances,t CO2-eq,4 070 078.000
20-99 All stationary installations,Latvia,2021,2. Verified emissions,t CO2-eq,2 064 880.000
20-99 All stationary installations,Latvia,2020,2. Verified emissions,t CO2-eq,2 021 990.000
20-99 All stationary installations,Latvia,2019,2. Verified emissions,t CO2-eq,2 493 060.000
20-99 All stationary installations,Latvia,2018,2. Verified emissions,t CO2-eq,2 612 632.000
20-99 All stationary installations,Latvia,2017,2. Verified emissions,t CO2-eq,2 049 810.000
20-99 All stationary installations,Latvia,2016,2. Verified emissions,t CO2-eq,2 197 000.000
20-99 All stationary installations,Latvia,2015,2. Verified emissions,t CO2-eq,2 312 538.000
20-99 All stationary installations,Latvia,2014,2. Verified emissions,t CO2-eq,2 354 247.000
20-99 All stationary installations,Latvia,2013,2. Verified emissions,t CO2-eq,2 649 814.000
20-99 All stationary installations,Latvia,2012,2. Verified emissions,t CO2-eq,2 740 013.000
20-99 All stationary installations,Latvia,2011,2. Verified emissions,t CO2-eq,2 923 455.000
20-99 All stationary installations,Latvia,2010,2. Verified emissions,t CO2-eq,3 240 172.000
20-99 All stationary installations,Latvia,2009,2. Verified emissions,t CO2-eq,2 489 805.000
20-99 All stationary installations,Latvia,2008,2. Verified emissions,t CO2-eq,2 742 918.000
20-99 All stationary installations,Latvia,2007,2. Verified emissions,t CO2-eq,2 849 210.000
20-99 All stationary installations,Latvia,2006,2. Verified emissions,t CO2-eq,2 940 685.000
20-99 All stationary installations,Latvia,2005,2. Verified emissions,t CO2-eq,2 854 492.000
20-99 All stationary installations,Liechtenstein,2020,1.1 Freely allocated allowances,t CO2-eq,  681.000
20-99 All stationary installations,Liechtenstein,2019,1.1 Freely allocated allowances,t CO2-eq,  861.000
20-99 All stationary installations,Liechtenstein,2018,1.1 Freely allocated allowances,t CO2-eq, 1 048.000
20-99 All stationary installations,Liechtenstein,2017,1.1 Freely allocated allowances,t CO2-eq, 1 241.000
20-99 All stationary installations,Liechtenstein,2016,1.1 Freely allocated allowances,t CO2-eq, 1 441.000
20-99 All stationary installations,Liechtenstein,2015,1.1 Freely allocated allowances,t CO2-eq, 1 647.000
20-99 All stationary installations,Liechtenstein,2014,1.1 Freely allocated allowances,t CO2-eq, 1 859.000
20-99 All stationary installations,Liechtenstein,2013,1.1 Freely allocated allowances,t CO2-eq, 2 077.000
20-99 All stationary installations,Liechtenstein,2012,1.1 Freely allocated allowances,t CO2-eq, 15 747.000
20-99 All stationary installations,Liechtenstein,2011,1.1 Freely allocated allowances,t CO2-eq, 15 747.000
20-99 All stationary installations,Liechtenstein,2010,1.1 Freely allocated allowances,t CO2-eq, 17 622.000
20-99 All stationary installations,Liechtenstein,2009,1.1 Freely allocated allowances,t CO2-eq, 19 497.000
20-99 All stationary installations,Liechtenstein,2008,1.1 Freely allocated allowances,t CO2-eq, 21 102.000
20-99 All stationary installations,Liechtenstein,2020,2. Verified emissions,t CO2-eq,  600.000
20-99 All stationary installations,Liechtenstein,2019,2. Verified emissions,t CO2-eq,  198.000
20-99 All stationary installations,Liechtenstein,2018,2. Verified emissions,t CO2-eq,  341.000
20-99 All stationary installations,Liechtenstein,2017,2. Verified emissions,t CO2-eq,  516.000
20-99 All stationary installations,Liechtenstein,2016,2. Verified emissions,t CO2-eq,  151.000
20-99 All stationary installations,Liechtenstein,2015,2. Verified emissions,t CO2-eq,  290.000
20-99 All stationary installations,Liechtenstein,2014,2. Verified emissions,t CO2-eq,  309.000
20-99 All stationary installations,Liechtenstein,2013,2. Verified emissions,t CO2-eq,  943.000
20-99 All stationary installations,Liechtenstein,2012,2. Verified emissions,t CO2-eq, 1 096.000
20-99 All stationary installations,Liechtenstein,2011,2. Verified emissions,t CO2-eq, 1 546.000
20-99 All stationary installations,Liechtenstein,2010,2. Verified emissions,t CO2-eq, 1 796.000
20-99 All stationary installations,Liechtenstein,2009,2. Verified emissions,t CO2-eq, 13 379.000
20-99 All stationary installations,Liechtenstein,2008,2. Verified emissions,t CO2-eq, 19 883.000
20-99 All stationary installations,Lithuania,2021,1.1 Freely allocated allowances,t CO2-eq,4 493 464.000
20-99 All stationary installations,Lithuania,2020,1.1 Freely allocated allowances,t CO2-eq,4 600 903.000
20-99 All stationary installations,Lithuania,2019,1.1 Freely allocated allowances,t CO2-eq,4 947 666.000
20-99 All stationary installations,Lithuania,2018,1.1 Freely allocated allowances,t CO2-eq,5 494 201.000
20-99 All stationary installations,Lithuania,2017,1.1 Freely allocated allowances,t CO2-eq,5 786 259.000
20-99 All stationary installations,Lithuania,2016,1.1 Freely allocated allowances,t CO2-eq,6 158 587.000
20-99 All stationary installations,Lithuania,2015,1.1 Freely allocated allowances,t CO2-eq,6 364 312.000
20-99 All stationary installations,Lithuania,2014,1.1 Freely allocated allowances,t CO2-eq,6 568 554.000
20-99 All stationary installations,Lithuania,2013,1.1 Freely allocated allowances,t CO2-eq,6 882 732.000
20-99 All stationary installations,Lithuania,2012,1.1 Freely allocated allowances,t CO2-eq,8 371 774.000
20-99 All stationary installations,Lithuania,2011,1.1 Freely allocated allowances,t CO2-eq,8 037 268.000
20-99 All stationary installations,Lithuania,2010,1.1 Freely allocated allowances,t CO2-eq,8 155 470.000
20-99 All stationary installations,Lithuania,2009,1.1 Freely allocated allowances,t CO2-eq,7 568 316.000
20-99 All stationary installations,Lithuania,2008,1.1 Freely allocated allowances,t CO2-eq,7 509 636.000
20-99 All stationary installations,Lithuania,2007,1.1 Freely allocated allowances,t CO2-eq,10 318 307.000
20-99 All stationary installations,Lithuania,2006,1.1 Freely allocated allowances,t CO2-eq,10 576 697.000
20-99 All stationary installations,Lithuania,2005,1.1 Freely allocated allowances,t CO2-eq,13 499 398.000
20-99 All stationary installations,Lithuania,2021,2. Verified emissions,t CO2-eq,5 976 002.000
20-99 All stationary installations,Lithuania,2020,2. Verified emissions,t CO2-eq,6 137 662.000
20-99 All stationary installations,Lithuania,2019,2. Verified emissions,t CO2-eq,6 066 873.000
20-99 All stationary installations,Lithuania,2018,2. Verified emissions,t CO2-eq,5 952 939.000
20-99 All stationary installations,Lithuania,2017,2. Verified emissions,t CO2-eq,6 283 336.000
20-99 All stationary installations,Lithuania,2016,2. Verified emissions,t CO2-eq,6 159 573.000
20-99 All stationary installations,Lithuania,2015,2. Verified emissions,t CO2-eq,6 844 943.000
20-99 All stationary installations,Lithuania,2014,2. Verified emissions,t CO2-eq,6 864 234.000
20-99 All stationary installations,Lithuania,2013,2. Verified emissions,t CO2-eq,7 464 155.000
20-99 All stationary installations,Lithuania,2012,2. Verified emissions,t CO2-eq,5 718 037.000
20-99 All stationary installations,Lithuania,2011,2. Verified emissions,t CO2-eq,5 606 425.000
20-99 All stationary installations,Lithuania,2010,2. Verified emissions,t CO2-eq,6 393 952.000
20-99 All stationary installations,Lithuania,2009,2. Verified emissions,t CO2-eq,5 786 742.000
20-99 All stationary installations,Lithuania,2008,2. Verified emissions,t CO2-eq,6 103 720.000
20-99 All stationary installations,Lithuania,2007,2. Verified emissions,t CO2-eq,5 998 744.000
20-99 All stationary installations,Lithuania,2006,2. Verified emissions,t CO2-eq,6 516 911.000
20-99 All stationary installations,Lithuania,2005,2. Verified emissions,t CO2-eq,6 603 869.000
20-99 All stationary installations,Luxembourg,2021,1.1 Freely allocated allowances,t CO2-eq,1 152 105.000
20-99 All stationary installations,Luxembourg,2020,1.1 Freely allocated allowances,t CO2-eq,1 146 470.000
20-99 All stationary installations,Luxembourg,2019,1.1 Freely allocated allowances,t CO2-eq,1 177 800.000
20-99 All stationary installations,Luxembourg,2018,1.1 Freely allocated allowances,t CO2-eq,1 215 724.000
20-99 All stationary installations,Luxembourg,2017,1.1 Freely allocated allowances,t CO2-eq,1 246 053.000
20-99 All stationary installations,Luxembourg,2016,1.1 Freely allocated allowances,t CO2-eq,1 277 648.000
20-99 All stationary installations,Luxembourg,2015,1.1 Freely allocated allowances,t CO2-eq,1 307 879.000
20-99 All stationary installations,Luxembourg,2014,1.1 Freely allocated allowances,t CO2-eq,1 305 073.000
20-99 All stationary installations,Luxembourg,2013,1.1 Freely allocated allowances,t CO2-eq,1 372 664.000
20-99 All stationary installations,Luxembourg,2012,1.1 Freely allocated allowances,t CO2-eq,2 484 346.000
20-99 All stationary installations,Luxembourg,2011,1.1 Freely allocated allowances,t CO2-eq,2 488 229.000
20-99 All stationary installations,Luxembourg,2010,1.1 Freely allocated allowances,t CO2-eq,2 488 433.000
20-99 All stationary installations,Luxembourg,2009,1.1 Freely allocated allowances,t CO2-eq,2 488 229.000
20-99 All stationary installations,Luxembourg,2008,1.1 Freely allocated allowances,t CO2-eq,2 488 229.000
20-99 All stationary installations,Luxembourg,2007,1.1 Freely allocated allowances,t CO2-eq,3 229 321.000
20-99 All stationary installations,Luxembourg,2006,1.1 Freely allocated allowances,t CO2-eq,3 229 321.000
20-99 All stationary installations,Luxembourg,2005,1.1 Freely allocated allowances,t CO2-eq,3 229 321.000
20-99 All stationary installations,Luxembourg,2021,2. Verified emissions,t CO2-eq,1 317 495.000
20-99 All stationary installations,Luxembourg,2020,2. Verified emissions,t CO2-eq,1 376 500.000
20-99 All stationary installations,Luxembourg,2019,2. Verified emissions,t CO2-eq,1 496 236.000
20-99 All stationary installations,Luxembourg,2018,2. Verified emissions,t CO2-eq,1 468 882.000
20-99 All stationary installations,Luxembourg,2017,2. Verified emissions,t CO2-eq,1 492 043.000
20-99 All stationary installations,Luxembourg,2016,2. Verified emissions,t CO2-eq,1 503 325.000
20-99 All stationary installations,Luxembourg,2015,2. Verified emissions,t CO2-eq,1 660 832.000
20-99 All stationary installations,Luxembourg,2014,2. Verified emissions,t CO2-eq,1 931 704.000
20-99 All stationary installations,Luxembourg,2013,2. Verified emissions,t CO2-eq,1 847 117.000
20-99 All stationary installations,Luxembourg,2012,2. Verified emissions,t CO2-eq,1 989 537.000
20-99 All stationary installations,Luxembourg,2011,2. Verified emissions,t CO2-eq,2 052 211.000
20-99 All stationary installations,Luxembourg,2010,2. Verified emissions,t CO2-eq,2 252 662.000
20-99 All stationary installations,Luxembourg,2009,2. Verified emissions,t CO2-eq,2 181 694.000
20-99 All stationary installations,Luxembourg,2008,2. Verified emissions,t CO2-eq,2 098 895.000
20-99 All stationary installations,Luxembourg,2007,2. Verified emissions,t CO2-eq,2 567 231.000
20-99 All stationary installations,Luxembourg,2006,2. Verified emissions,t CO2-eq,2 712 972.000
20-99 All stationary installations,Luxembourg,2005,2. Verified emissions,t CO2-eq,2 603 349.000
20-99 All stationary installations,Malta,2012,1.1 Freely allocated allowances,t CO2-eq,2 158 650.000
20-99 All stationary installations,Malta,2011,1.1 Freely allocated allowances,t CO2-eq,2 168 005.000
20-99 All stationary installations,Malta,2010,1.1 Freely allocated allowances,t CO2-eq,2 159 360.000
20-99 All stationary installations,Malta,2009,1.1 Freely allocated allowances,t CO2-eq,2 121 453.000
20-99 All stationary installations,Malta,2008,1.1 Freely allocated allowances,t CO2-eq,2 107 837.000
20-99 All stationary installations,Malta,2021,2. Verified emissions,t CO2-eq, 771 044.000
20-99 All stationary installations,Malta,2020,2. Verified emissions,t CO2-eq, 810 207.000
20-99 All stationary installations,Malta,2019,2. Verified emissions,t CO2-eq, 739 362.000
20-99 All stationary installations,Malta,2018,2. Verified emissions,t CO2-eq, 698 028.000
20-99 All stationary installations,Malta,2017,2. Verified emissions,t CO2-eq, 723 997.000
20-99 All stationary installations,Malta,2016,2. Verified emissions,t CO2-eq, 579 539.000
20-99 All stationary installations,Malta,2015,2. Verified emissions,t CO2-eq, 889 614.000
20-99 All stationary installations,Malta,2014,2. Verified emissions,t CO2-eq,1 659 118.000
20-99 All stationary installations,Malta,2013,2. Verified emissions,t CO2-eq,1 697 304.000
20-99 All stationary installations,Malta,2012,2. Verified emissions,t CO2-eq,2 052 430.000
20-99 All stationary installations,Malta,2011,2. Verified emissions,t CO2-eq,1 931 566.000
20-99 All stationary installations,Malta,2010,2. Verified emissions,t CO2-eq,1 878 307.000
20-99 All stationary installations,Malta,2009,2. Verified emissions,t CO2-eq,1 897 113.000
20-99 All stationary installations,Malta,2008,2. Verified emissions,t CO2-eq,2 018 585.000
20-99 All stationary installations,Malta,2007,2. Verified emissions,t CO2-eq,2 027 364.000
20-99 All stationary installations,Malta,2006,2. Verified emissions,t CO2-eq,1 985 765.000
20-99 All stationary installations,Malta,2005,2. Verified emissions,t CO2-eq,1 971 258.000
20-99 All stationary installations,Netherlands,2021,1.1 Freely allocated allowances,t CO2-eq,39 077 567.000
20-99 All stationary installations,Netherlands,2020,1.1 Freely allocated allowances,t CO2-eq,41 779 765.000
20-99 All stationary installations,Netherlands,2019,1.1 Freely allocated allowances,t CO2-eq,42 903 266.000
20-99 All stationary installations,Netherlands,2018,1.1 Freely allocated allowances,t CO2-eq,43 732 156.000
20-99 All stationary installations,Netherlands,2017,1.1 Freely allocated allowances,t CO2-eq,44 424 885.000
20-99 All stationary installations,Netherlands,2016,1.1 Freely allocated allowances,t CO2-eq,44 659 457.000
20-99 All stationary installations,Netherlands,2015,1.1 Freely allocated allowances,t CO2-eq,46 725 878.000
20-99 All stationary installations,Netherlands,2014,1.1 Freely allocated allowances,t CO2-eq,48 156 669.000
20-99 All stationary installations,Netherlands,2013,1.1 Freely allocated allowances,t CO2-eq,49 463 427.000
20-99 All stationary installations,Netherlands,2012,1.1 Freely allocated allowances,t CO2-eq,86 997 432.000
20-99 All stationary installations,Netherlands,2011,1.1 Freely allocated allowances,t CO2-eq,88 831 673.000
20-99 All stationary installations,Netherlands,2010,1.1 Freely allocated allowances,t CO2-eq,84 843 281.000
20-99 All stationary installations,Netherlands,2009,1.1 Freely allocated allowances,t CO2-eq,83 834 170.000
20-99 All stationary installations,Netherlands,2008,1.1 Freely allocated allowances,t CO2-eq,76 756 732.000
20-99 All stationary installations,Netherlands,2007,1.1 Freely allocated allowances,t CO2-eq,86 476 714.000
20-99 All stationary installations,Netherlands,2006,1.1 Freely allocated allowances,t CO2-eq,86 387 889.000
20-99 All stationary installations,Netherlands,2005,1.1 Freely allocated allowances,t CO2-eq,86 452 491.000
20-99 All stationary installations,Netherlands,2021,2. Verified emissions,t CO2-eq,74 132 239.000
20-99 All stationary installations,Netherlands,2020,2. Verified emissions,t CO2-eq,74 115 638.000
20-99 All stationary installations,Netherlands,2019,2. Verified emissions,t CO2-eq,83 753 975.000
20-99 All stationary installations,Netherlands,2018,2. Verified emissions,t CO2-eq,87 412 964.000
20-99 All stationary installations,Netherlands,2017,2. Verified emissions,t CO2-eq,91 438 465.000
20-99 All stationary installations,Netherlands,2016,2. Verified emissions,t CO2-eq,93 878 387.000
20-99 All stationary installations,Netherlands,2015,2. Verified emissions,t CO2-eq,94 114 537.000
20-99 All stationary installations,Netherlands,2014,2. Verified emissions,t CO2-eq,89 065 184.000
20-99 All stationary installations,Netherlands,2013,2. Verified emissions,t CO2-eq,86 950 369.000
20-99 All stationary installations,Netherlands,2012,2. Verified emissions,t CO2-eq,76 425 922.000
20-99 All stationary installations,Netherlands,2011,2. Verified emissions,t CO2-eq,79 966 837.000
20-99 All stationary installations,Netherlands,2010,2. Verified emissions,t CO2-eq,84 735 599.000
20-99 All stationary installations,Netherlands,2009,2. Verified emissions,t CO2-eq,81 030 700.000
20-99 All stationary installations,Netherlands,2008,2. Verified emissions,t CO2-eq,83 510 582.000
20-99 All stationary installations,Netherlands,2007,2. Verified emissions,t CO2-eq,79 872 395.000
20-99 All stationary installations,Netherlands,2006,2. Verified emissions,t CO2-eq,76 702 137.000
20-99 All stationary installations,Netherlands,2005,2. Verified emissions,t CO2-eq,80 351 292.000
20-99 All stationary installations,Northern Ireland,2020,1.1 Freely allocated allowances,t CO2-eq, 1 630.000
20-99 All stationary installations,Northern Ireland,2019,1.1 Freely allocated allowances,t CO2-eq, 2 058.000
20-99 All stationary installations,Northern Ireland,2018,1.1 Freely allocated allowances,t CO2-eq, 2 501.000
20-99 All stationary installations,Northern Ireland,2017,1.1 Freely allocated allowances,t CO2-eq, 2 960.000
20-99 All stationary installations,Northern Ireland,2016,1.1 Freely allocated allowances,t CO2-eq, 3 433.000
20-99 All stationary installations,Northern Ireland,2015,1.1 Freely allocated allowances,t CO2-eq, 3 923.000
20-99 All stationary installations,Northern Ireland,2014,1.1 Freely allocated allowances,t CO2-eq, 4 428.000
20-99 All stationary installations,Northern Ireland,2013,1.1 Freely allocated allowances,t CO2-eq, 4 947.000
20-99 All stationary installations,Northern Ireland,2012,1.1 Freely allocated allowances,t CO2-eq,4 461 323.000
20-99 All stationary installations,Northern Ireland,2011,1.1 Freely allocated allowances,t CO2-eq,4 461 263.000
20-99 All stationary installations,Northern Ireland,2010,1.1 Freely allocated allowances,t CO2-eq,4 471 524.000
20-99 All stationary installations,Northern Ireland,2009,1.1 Freely allocated allowances,t CO2-eq,4 402 616.000
20-99 All stationary installations,Northern Ireland,2008,1.1 Freely allocated allowances,t CO2-eq,4 401 506.000
20-99 All stationary installations,Northern Ireland,2007,1.1 Freely allocated allowances,t CO2-eq,4 978 113.000
20-99 All stationary installations,Northern Ireland,2006,1.1 Freely allocated allowances,t CO2-eq,4 978 113.000
20-99 All stationary installations,Northern Ireland,2005,1.1 Freely allocated allowances,t CO2-eq,4 978 113.000
20-99 All stationary installations,Northern Ireland,2021,2. Verified emissions,t CO2-eq,3 112 486.000
20-99 All stationary installations,Northern Ireland,2020,2. Verified emissions,t CO2-eq,2 812 224.000
20-99 All stationary installations,Northern Ireland,2019,2. Verified emissions,t CO2-eq,2 747 825.000
20-99 All stationary installations,Northern Ireland,2018,2. Verified emissions,t CO2-eq,2 975 664.000
20-99 All stationary installations,Northern Ireland,2017,2. Verified emissions,t CO2-eq,3 423 431.000
20-99 All stationary installations,Northern Ireland,2016,2. Verified emissions,t CO2-eq,3 983 703.000
20-99 All stationary installations,Northern Ireland,2015,2. Verified emissions,t CO2-eq,3 827 742.000
20-99 All stationary installations,Northern Ireland,2014,2. Verified emissions,t CO2-eq,3 812 460.000
20-99 All stationary installations,Northern Ireland,2013,2. Verified emissions,t CO2-eq,4 072 459.000
20-99 All stationary installations,Northern Ireland,2012,2. Verified emissions,t CO2-eq,3 873 954.000
20-99 All stationary installations,Northern Ireland,2011,2. Verified emissions,t CO2-eq,3 761 225.000
20-99 All stationary installations,Northern Ireland,2010,2. Verified emissions,t CO2-eq,3 984 920.000
20-99 All stationary installations,Northern Ireland,2009,2. Verified emissions,t CO2-eq,3 704 434.000
20-99 All stationary installations,Northern Ireland,2008,2. Verified emissions,t CO2-eq,4 831 028.000
20-99 All stationary installations,Northern Ireland,2007,2. Verified emissions,t CO2-eq,4 698 519.000
20-99 All stationary installations,Northern Ireland,2006,2. Verified emissions,t CO2-eq,5 745 420.000
20-99 All stationary installations,Northern Ireland,2005,2. Verified emissions,t CO2-eq,5 354 898.000
20-99 All stationary installations,Norway,2021,1.1 Freely allocated allowances,t CO2-eq,12 678 272.000
20-99 All stationary installations,Norway,2020,1.1 Freely allocated allowances,t CO2-eq,15 833 479.000
20-99 All stationary installations,Norway,2019,1.1 Freely allocated allowances,t CO2-eq,16 097 040.000
20-99 All stationary installations,Norway,2018,1.1 Freely allocated allowances,t CO2-eq,16 176 633.000
20-99 All stationary installations,Norway,2017,1.1 Freely allocated allowances,t CO2-eq,16 235 617.000
20-99 All stationary installations,Norway,2016,1.1 Freely allocated allowances,t CO2-eq,17 102 115.000
20-99 All stationary installations,Norway,2015,1.1 Freely allocated allowances,t CO2-eq,17 062 716.000
20-99 All stationary installations,Norway,2014,1.1 Freely allocated allowances,t CO2-eq,17 380 448.000
20-99 All stationary installations,Norway,2013,1.1 Freely allocated allowances,t CO2-eq,17 684 543.000
20-99 All stationary installations,Norway,2012,1.1 Freely allocated allowances,t CO2-eq,8 422 612.000
20-99 All stationary installations,Norway,2011,1.1 Freely allocated allowances,t CO2-eq,8 422 612.000
20-99 All stationary installations,Norway,2010,1.1 Freely allocated allowances,t CO2-eq,8 002 071.000
20-99 All stationary installations,Norway,2009,1.1 Freely allocated allowances,t CO2-eq,7 965 928.000
20-99 All stationary installations,Norway,2008,1.1 Freely allocated allowances,t CO2-eq,7 538 168.000
20-99 All stationary installations,Norway,2021,2. Verified emissions,t CO2-eq,22 967 080.000
20-99 All stationary installations,Norway,2020,2. Verified emissions,t CO2-eq,23 729 164.000
20-99 All stationary installations,Norway,2019,2. Verified emissions,t CO2-eq,24 619 322.000
20-99 All stationary installations,Norway,2018,2. Verified emissions,t CO2-eq,25 199 531.000
20-99 All stationary installations,Norway,2017,2. Verified emissions,t CO2-eq,25 411 711.000
20-99 All stationary installations,Norway,2016,2. Verified emissions,t CO2-eq,25 209 634.000
20-99 All stationary installations,Norway,2015,2. Verified emissions,t CO2-eq,25 701 282.000
20-99 All stationary installations,Norway,2014,2. Verified emissions,t CO2-eq,24 978 460.000
20-99 All stationary installations,Norway,2013,2. Verified emissions,t CO2-eq,24 695 830.000
20-99 All stationary installations,Norway,2012,2. Verified emissions,t CO2-eq,18 560 346.000
20-99 All stationary installations,Norway,2011,2. Verified emissions,t CO2-eq,19 083 018.000
20-99 All stationary installations,Norway,2010,2. Verified emissions,t CO2-eq,19 274 275.000
20-99 All stationary installations,Norway,2009,2. Verified emissions,t CO2-eq,19 215 690.000
20-99 All stationary installations,Norway,2008,2. Verified emissions,t CO2-eq,19 342 443.000
20-99 All stationary installations,Poland,2021,1.1 Freely allocated allowances,t CO2-eq,43 134 727.000
20-99 All stationary installations,Poland,2020,1.1 Freely allocated allowances,t CO2-eq,43 272 707.000
20-99 All stationary installations,Poland,2019,1.1 Freely allocated allowances,t CO2-eq,61 740 129.000
20-99 All stationary installations,Poland,2018,1.1 Freely allocated allowances,t CO2-eq,66 440 719.000
20-99 All stationary installations,Poland,2017,1.1 Freely allocated allowances,t CO2-eq,71 796 789.000
20-99 All stationary installations,Poland,2016,1.1 Freely allocated allowances,t CO2-eq,84 995 908.000
20-99 All stationary installations,Poland,2015,1.1 Freely allocated allowances,t CO2-eq,99 551 170.000
20-99 All stationary installations,Poland,2014,1.1 Freely allocated allowances,t CO2-eq,120 663 559.000
20-99 All stationary installations,Poland,2013,1.1 Freely allocated allowances,t CO2-eq,135 700 274.000
20-99 All stationary installations,Poland,2012,1.1 Freely allocated allowances,t CO2-eq,212 821 314.000
20-99 All stationary installations,Poland,2011,1.1 Freely allocated allowances,t CO2-eq,207 206 554.000
20-99 All stationary installations,Poland,2010,1.1 Freely allocated allowances,t CO2-eq,205 641 285.000
20-99 All stationary installations,Poland,2009,1.1 Freely allocated allowances,t CO2-eq,202 015 040.000
20-99 All stationary installations,Poland,2008,1.1 Freely allocated allowances,t CO2-eq,201 001 993.000
20-99 All stationary installations,Poland,2007,1.1 Freely allocated allowances,t CO2-eq,237 542 720.000
20-99 All stationary installations,Poland,2006,1.1 Freely allocated allowances,t CO2-eq,237 557 630.000
20-99 All stationary installations,Poland,2005,1.1 Freely allocated allowances,t CO2-eq,237 557 630.000
20-99 All stationary installations,Poland,2021,2. Verified emissions,t CO2-eq,191 467 852.000
20-99 All stationary installations,Poland,2020,2. Verified emissions,t CO2-eq,171 729 419.000
20-99 All stationary installations,Poland,2019,2. Verified emissions,t CO2-eq,183 690 533.000
20-99 All stationary installations,Poland,2018,2. Verified emissions,t CO2-eq,199 974 539.000
20-99 All stationary installations,Poland,2017,2. Verified emissions,t CO2-eq,202 166 696.000
20-99 All stationary installations,Poland,2016,2. Verified emissions,t CO2-eq,198 051 726.000
20-99 All stationary installations,Poland,2015,2. Verified emissions,t CO2-eq,198 700 536.000
20-99 All stationary installations,Poland,2014,2. Verified emissions,t CO2-eq,197 129 387.000
20-99 All stationary installations,Poland,2013,2. Verified emissions,t CO2-eq,205 735 395.000
20-99 All stationary installations,Poland,2012,2. Verified emissions,t CO2-eq,196 636 280.000
20-99 All stationary installations,Poland,2011,2. Verified emissions,t CO2-eq,203 026 525.000
20-99 All stationary installations,Poland,2010,2. Verified emissions,t CO2-eq,199 726 907.000
20-99 All stationary installations,Poland,2009,2. Verified emissions,t CO2-eq,191 174 249.000
20-99 All stationary installations,Poland,2008,2. Verified emissions,t CO2-eq,204 107 419.000
20-99 All stationary installations,Poland,2007,2. Verified emissions,t CO2-eq,209 618 357.000
20-99 All stationary installations,Poland,2006,2. Verified emissions,t CO2-eq,209 616 290.000
20-99 All stationary installations,Poland,2005,2. Verified emissions,t CO2-eq,203 149 576.000
20-99 All stationary installations,Portugal,2021,1.1 Freely allocated allowances,t CO2-eq,8 549 490.000
20-99 All stationary installations,Portugal,2020,1.1 Freely allocated allowances,t CO2-eq,10 496 403.000
20-99 All stationary installations,Portugal,2019,1.1 Freely allocated allowances,t CO2-eq,10 788 491.000
20-99 All stationary installations,Portugal,2018,1.1 Freely allocated allowances,t CO2-eq,10 741 032.000
20-99 All stationary installations,Portugal,2017,1.1 Freely allocated allowances,t CO2-eq,10 944 392.000
20-99 All stationary installations,Portugal,2016,1.1 Freely allocated allowances,t CO2-eq,11 215 619.000
20-99 All stationary installations,Portugal,2015,1.1 Freely allocated allowances,t CO2-eq,11 477 626.000
20-99 All stationary installations,Portugal,2014,1.1 Freely allocated allowances,t CO2-eq,12 124 706.000
